"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"29567","Closed","29708","","Arc Research Institute","Acrobat - Alexander Dobin","138.59","04/08/2025 12:00 am","No Past Due Notices Sent","Standard","","4374","Corporate","Admin","","N","eanzalone","0.00","0.00","138.59","04/22/2025 8:49 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/08/2025 12:00 am","Order #4374","0.00","0.00","138.59","0.00","False","Due Upon Receipt","False","true","","","false"
"29566","Closed","29575.1","","Astra Prime Wealth Management","","2.05","04/08/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.05","04/08/2025 3:29 pm","","Astra Prime Wealth Management","0.00","Main","E-Mail","Avatax","Astra Prime Wealth Management","04/23/2025 12:00 am","Online Processing Fee for 29575.1","0.00","0.00","2.05","0.00","False","Net 15 days","False","","","",""
"29565","Closed","29707","","Fire Sprinkler Systems","AP250 Renewal - Main","182.63","04/08/2025 12:00 am","Closed - Emailed","Standard","","4373","Corporate","Sales","","N","Ngoodwin","0.00","0.00","182.63","04/08/2025 6:46 pm","","Fire Sprinkler Systems","0.00","Main","E-Mail","Corona CA","Fire Sprinkler Systems Inc.","04/08/2025 12:00 am","Order #4373","0.00","0.00","180.00","2.63","False","Due Upon Receipt","False","false","","","false"
"29564","Closed","29706","","Teeccino","(6) AP305CX Renewal - 202","1733.23","04/08/2025 12:00 am","Closed - Emailed","Standard","","4372","Corporate","Admin","","N","Ngoodwin","0.00","0.00","1733.23","04/14/2025 8:46 pm","","Teeccino","0.00","Main","E-Mail","Avatax","Teeccino","04/08/2025 12:00 am","Order #4372","0.00","0.00","1706.59","26.64","False","Due Upon Receipt","False","","","",""
"29561","Closed","29703","","A Change in Trajectory (ACT)","(4) Aerohive Renewal 2025","740.44","04/07/2025 12:00 am","Closed - Emailed","Standard","","4369","Corporate","Admin","","N","Ngoodwin","0.00","0.00","740.44","04/11/2025 9:29 am","","A Change in Trajectory (ACT)","0.00","(new) Main","E-Mail","Avatax","A Change in Trajectory (ACT)","04/07/2025 12:00 am","Order #4369","0.00","0.00","730.62","9.82","False","Due Upon Receipt","False","false","","","false"
"29559","Closed","29701","","ABEDI Inc.","(3) Aerohive Renewal ","546.98","04/07/2025 12:00 am","Closed - Emailed","Standard","","4367","Corporate","Sales","","N","ABrock","0.00","0.00","546.98","04/15/2025 9:40 am","","ABEDI Inc.","0.00","Tustin","E-Mail","Irvine CA Sales","ABEDI","04/07/2025 12:00 am","Order #4367","0.00","0.00","540.00","6.98","False","Due Upon Receipt","False","false","","","false"
"29562","Closed","29704","","Arc Research Institute","Illustrator - A Fanton","227.94","04/07/2025 12:00 am","No Past Due Notices Sent","Standard","","4370","Corporate","Admin","","N","ABrock","0.00","0.00","227.94","04/16/2025 9:17 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/07/2025 12:00 am","Order #4370","0.00","0.00","227.94","0.00","False","Due Upon Receipt","False","true","","","false"
"29563","Closed","29705","","Southland Stone USA Inc.","AP250 Renewal - Main","184.93","04/07/2025 12:00 am","Closed - Emailed","Standard","","4371","Corporate","Admin","","N","Ngoodwin","0.00","0.00","184.93","04/22/2025 6:17 pm","","Southland Stone USA Inc.","0.00","Main","E-Mail","North HollywoodCA","Southland Stone USA Inc.","04/07/2025 12:00 am","Order #4371","0.00","0.00","181.82","3.11","False","Due Upon Receipt","False","","","",""
"29560","Closed","29702","","Teddy Bear Cancer Foundation","Office Relocation","1040.00","04/07/2025 12:00 am","No Past Due Notices Sent","Standard","POTS Office Relocation","4368","Corporate","Admin","","N","ABrock","0.00","0.00","1040.00","07/11/2025 1:47 pm","","Teddy Bear Cancer Foundation","0.00","Main","E-Mail","Avatax","Teddy Bear Cancer Foundation","04/07/2025 12:00 am","Order #4368","0.00","0.00","1040.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29495","Closed","29637","","Arc Research Institute","Adobe CC - V Sudaryo","548.03","04/04/2025 12:00 am","No Past Due Notices Sent","Standard","","4366","Corporate","Admin","","N","eanzalone","0.00","0.00","548.03","04/10/2025 9:20 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/04/2025 12:00 am","Order #4366","0.00","0.00","548.03","0.00","False","Due Upon Receipt","False","true","","","false"
"29494","Closed","29636","","Conejo Valley Services","Ralph Desktop","1549.87","04/04/2025 12:00 am","Closed - Emailed","Standard","","4365","Corporate","Admin","","N","ABrock","0.00","0.00","1549.87","04/04/2025 7:16 pm","","Conejo Valley Services","0.00","OLD Main - Storage and Training","E-Mail","Avatax","Conejo Valley Heating and Air","04/04/2025 12:00 am","Order #4365","0.00","0.00","1462.00","87.87","False","Due Upon Receipt","False","true","","","false"
"29493","Closed","29635","","PulseOne","A Brock Peripherals","0.00","04/04/2025 12:00 am","Closed","Standard","","4364","Corporate","Admin","","N","eanzalone","0.00","0.00","0.00","04/04/2025 4:09 pm","","PulseOne","0.00","New Main","Mail","Avatax","PulseOne","04/04/2025 12:00 am","Order #4364","0.00","0.00","0.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29492","Closed","29634","","Secure Money Advisors","SSL VPN License","50.00","04/04/2025 12:00 am","Closed - Emailed","Standard","","4363","Corporate","Admin","","N","eanzalone","0.00","0.00","50.00","04/07/2025 9:21 am","","Secure Money Advisors","0.00","Main","E-Mail","Avatax","Secure Money Advisors","04/04/2025 12:00 am","Order #4363","0.00","0.00","50.00","0.00","False","Due Upon Receipt","False","true","","","false"
"29603","Closed","29741","","Bunzl De Mexico","Eslabon HR Platform PM","4500.00","04/03/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","Deleted invoice number 29632 and replaced with this one - changed the date to original invoice date of 4/3/25. See Laura or CB with questions.","N","Batsford2","0.00","0.00","4500.00","04/28/2025 9:33 am","Program and Project Monthly","Bunzl De Mexico","0.00","Main","E-Mail","Avatax","BunzlMexico","04/03/2025 12:00 am","Monthly Billing for April","0.00","0.00","4500.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29491","Closed","29633","","Cordova Safety - Bunzl","AD Migration Discovery","18900.00","04/03/2025 12:00 am","No Past Due Notices Sent","Standard","","4362","Corporate","Managed Services","","N","Batsford2","0.00","0.00","18900.00","06/06/2025 11:21 am","","Cordova Safety - Bunzl","0.00","New Main","E-Mail","Avatax","Cordova","04/03/2025 12:00 am","Order #4362","0.00","0.00","18900.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29487","Closed","29629","","Kishigo - Bunzl","Path to Cloud","21666.66","04/03/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","21666.66","05/02/2025 10:05 am","Program and Project Monthly","Bunzl","0.00","Main","E-Mail","Avatax","Kishigo","05/03/2025 12:00 am","Monthly Billing for April","0.00","0.00","21666.66","0.00","False","Net 30 days","False","false","","","false"
"29489","Closed","29631","","Majestic Glove - Bunzl","Path to Cloud","15000.00","04/03/2025 12:00 am","No Past Due Notices Sent","Standard","","4361","Corporate","Managed Services","","N","Batsford2","0.00","0.00","15000.00","05/02/2025 10:05 am","","Bunzl","0.00","Main","E-Mail","Avatax","Majestic Glove","05/03/2025 12:00 am","Order #4361","0.00","0.00","15000.00","0.00","False","Net 30 days","False","false","","","false"
"29488","Closed","29630","","Steiner Industries - Bunzl","Path to Cloud","20000.00","04/03/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","20000.00","07/02/2025 8:57 am","Program and Project Monthly","Steiner Industries - Bunzl","0.00","Main","E-Mail","Avatax","Steiner Industries","05/03/2025 12:00 am","Monthly Billing for April","0.00","0.00","20000.00","0.00","False","Net 30 days","False","false","","","false"
"29486","Closed","29595.1","","Westchester Disabled On the Move","","1.58","04/03/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.58","04/03/2025 2:35 pm","","Westchester Disabled On the Move","0.00","Main","E-Mail","Avatax","Westchester Disabled On the Move","04/18/2025 12:00 am","Online Processing Fee for 29595.1","0.00","0.00","1.58","0.00","False","Net 15 days","False","","","",""
"29479","Closed","29606.1","","Beachmont Behavioral Health","","1.10","04/02/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.10","04/02/2025 11:44 am","","Beachmont Behavioral Health","0.00","Main","E-Mail","Avatax","Beachmont Behavioral Health","04/17/2025 12:00 am","Online Processing Fee for 29606.1","0.00","0.00","1.10","0.00","False","Net 15 days","False","","","",""
"29482","Closed","29625","","Encounter Life","POTS WiFi Improvements 3/3","5770.34","04/02/2025 12:00 am","Closed - Emailed","Standard","","4284","Corporate","Admin","","N","ABrock","0.00","0.00","5770.34","04/02/2025 6:48 pm","","Encounter Life","0.00","Main","E-Mail","Avatax","Bible Fellowship","04/02/2025 12:00 am","Order #4284","0.00","0.00","5519.66","250.68","False","Due Upon Receipt","False","false","","","false"
"29483","Closed","29626","","Encounter Life","POC - Phones 3/3","443.28","04/02/2025 12:00 am","Closed - Emailed","Standard","","4286","Corporate","Admin","","N","ABrock","0.00","0.00","443.28","04/02/2025 6:48 pm","","Encounter Life","0.00","Main","E-Mail","Avatax","Bible Fellowship","04/02/2025 12:00 am","Order #4286","0.00","0.00","417.50","25.78","False","Due Upon Receipt","False","","","",""
"29478","Closed","29549.1","","Hite Consulting Inc ","","3.55","04/02/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.55","04/02/2025 10:56 am","","Hite Consulting Inc ","0.00","Main","E-Mail","Avatax","Hite Consulting Inc ","04/17/2025 12:00 am","Online Processing Fee for 29549.1","0.00","0.00","3.55","0.00","False","Net 15 days","False","","","",""
"29480","Closed","29505.1","","Kraftboard","","45.00","04/02/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","45.00","04/02/2025 1:09 pm","","Kraftboard","0.00","Main","E-Mail","Avatax","Kraftboard","04/02/2025 12:00 am","Online Processing Fee for 29505.1","0.00","0.00","45.00","0.00","False","Due Upon Receipt","False","","","",""
"29485","Closed","29628","","Roar Global","Barracuda Credit ","-70.90","04/02/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","70.90","04/02/2025 5:49 pm","","Roar Global","0.00","Main","E-Mail","Avatax","Roar Global","04/02/2025 12:00 am","","0.00","0.00","-64.60","-6.30","False","Due Upon Receipt","False","false","","","false"
"29375","Closed","29524","","719 Lending Inc","Licensing Monthly ","450.40","04/01/2025 12:00 am","Closed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","450.40","04/23/2025 1:32 pm","Licensing Monthly","719 Lending Inc","0.00","Main","E-Mail","Avatax","719 Lending Inc","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","450.40","0.00","False","Net 15 days","False","","Barracuda","Heather Kohler","true"
"29238","Closed","29409","","A Change in Trajectory (ACT)","Monthly Managed Services","11124.10","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","11124.10","03/13/2025 10:25 am","Managed Services","A Change in Trajectory (ACT)","0.00","(new) Main","E-Mail","Avatax","A Change in Trajectory (ACT)","04/01/2025 12:00 am","Monthly Billing for April","0.00","0.00","10663.57","460.53","False","Due Upon Receipt","False","false","","","false"
"29360","Closed","29509","","A Change in Trajectory (ACT)","Licensing Monthly","2785.40","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","2785.40","04/04/2025 9:47 am","Licensing Monthly","A Change in Trajectory (ACT)","0.00","(new) Main","E-Mail","Avatax","A Change in Trajectory (ACT)","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","2785.40","0.00","False","Net 15 days","False","false","","","false"
"29417","Closed","29566","","ABC Assembly, Inc","Licensing Monthly","83.20","04/01/2025 12:00 am","Closed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","83.20","04/07/2025 9:28 am","Licensing Monthly","ABC Assembly, Inc","0.00","Main","E-Mail","Avatax","ABC Assembly","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","83.20","0.00","False","Net 15 days","False","false","Barracuda","Chad Wiggins","true"
"29239","Closed","29410","","ABEDI Inc.","Monthly Managed Services","1500.00","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","1500.00","03/14/2025 9:30 am","Managed Services","ABEDI Inc.","0.00","Tustin","E-Mail","Avatax","ABEDI","04/01/2025 12:00 am","Monthly Billing for April","0.00","0.00","1500.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29370","Closed","29519","","ABEDI Inc.","Licensing Monthly","627.00","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","627.00","04/15/2025 9:40 am","Licensing Monthly","ABEDI Inc.","0.00","Tustin","E-Mail","Avatax","ABEDI","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","627.00","0.00","False","Net 15 days","False","false","","","false"
"29428","Closed","29577","","Aerison Thompson Tax Services","Licensing Monthly ","67.00","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","67.00","06/02/2025 4:50 pm","Licensing Monthly","Aerison Thompson Tax Services","0.00","Main","E-Mail","Avatax","Aerison Thompson Tax Services","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","67.00","0.00","False","Net 15 days","False","false","","","false"
"29409","Closed","29558","","Ainer & Fraker LLP","Licensing Monthly ","90.20","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","90.20","04/23/2025 1:47 pm","Licensing Monthly","Ainer & Fraker LLP","0.00","Main","E-Mail","Avatax","Ainer & Fraker LLP","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","90.20","0.00","False","Net 15 days","False","false","","","false"
"29377","Closed","29526","","Alfa Intelligent Technology Group, Inc","Licensing Monthly ","395.20","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","395.20","04/23/2025 9:17 am","Licensing Monthly","Alfa Intelligent Technology Group, Inc","0.00","Main","E-Mail","Avatax","Alfa Intelligent Technology Group Inc","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","395.20","0.00","False","Net 15 days","False","","","",""
"29452","Closed","29601","","Alliance Wealth Management, LLC","Licensing Monthly","44.24","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","44.24","04/23/2025 1:47 pm","Licensing Monthly","Alliance Wealth Management, LLC","0.00","Main","E-Mail","Avatax","Alliance Wealth Management, LLC","04/16/2025 12:00 am","Monthly Billing for April","0.00","0.00","41.50","2.74","False","Net 15 days","False","","","",""
"29226","Closed","29397","","Applied Powdercoat - Afranie","Monthly Managed Services","735.69","04/01/2025 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","735.69","04/01/2025 9:51 am","Managed Services","Applied Powdercoat - Afranie","0.00","Main","Mail","Avatax","Applied Powdercoart","04/01/2025 12:00 am","Monthly Billing for April","0.00","0.00","732.28","3.41","False","Due Upon Receipt","False","false","","","false"
"29275","Closed","29446","","Arc Research Institute","Comprehensive Services","70203.00","04/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Admin","","N","Batsford2","0.00","0.00","70203.00","04/02/2025 10:33 am","Program and Project Monthly","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/01/2025 12:00 am","Monthly Billing for April","0.00","0.00","70203.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29276","Closed","29447","","Arc Research Institute","Comprehensive Services BJ","24030.00","04/01/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Admin","","N","Batsford2","0.00","0.00","24030.00","04/02/2025 10:32 am","Program and Project Monthly","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/01/2025 12:00 am","Monthly Billing for April","0.00","0.00","24030.00","0.00","False","Due Upon Receipt","False","false","","","false"
